analysis_type,station_name,station_type,total_casual_trips_2024,unique_casual_riders,avg_trips_per_active_day,casual_percentage,composite_roi_score,investment_recommendation,recommended_tactics,conservative_conversion_target,optimistic_conversion_target,annual_revenue_potential,campaign_timeline_priority,success_metrics_target
STATION_ROI_ANALYSIS,"""Clark St & Touhy Ave""",Quality Usage Station,348,1,1.82,35.47,54.75,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,52,87,12528,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Artesian Ave & 55th St""",Commuter Station,104,1,1.27,50.73,54.66,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,16,26,3744,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Sacramento Ave & Pratt Blvd""",Emerging Opportunity,101,1,1.46,51.01,54.59,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,15,25,3636,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Bernard St & Elston Ave""",Quality Usage Station,380,1,1.78,29.53,54.49,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,57,95,13680,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Lawndale Ave & 111th St""",Emerging Opportunity,117,1,1.46,79.05,54.29,Minimal Investment ($100-500/year),Conversion-Focused Signage + Member Benefits Display + Peer Influence,18,29,4212,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - Hyde Park Blvd & 53rd St""",Quality Usage Station,228,1,1.84,35.68,54.09,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,34,57,8208,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kedzie Ave & 57th St""",Emerging Opportunity,146,1,1.42,59.59,53.99,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,22,37,5256,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Austin Blvd & Madison St""",Emerging Opportunity,119,1,1.25,57.77,53.77,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,30,4284,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""California & 16th St""",Emerging Opportunity,146,1,1.47,59.35,53.75,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,22,37,5256,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - Harold Washington Park""",Emerging Opportunity,118,1,1.53,50.00,53.64,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,30,4248,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Yates Blvd & 75th St""",Emerging Opportunity,117,1,1.24,69.23,53.53,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,29,4212,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Sacramento Ave & Lunt Ave""",Emerging Opportunity,130,1,1.67,59.63,53.05,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,20,33,4680,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Stony Island Ave & 64th St""",Emerging Opportunity,123,1,1.50,57.48,52.81,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,31,4428,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Damen Ave & Pershing Rd""",Emerging Opportunity,157,1,1.52,51.82,52.77,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,24,39,5652,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Hoyne Ave & 47th St""",Commuter Station,223,1,1.42,48.58,52.31,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,33,56,8028,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & 111th St""",Emerging Opportunity,109,1,1.82,50.00,52.08,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,27,3924,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Walden Pkwy & 100th St""",Commuter Station,157,1,1.41,56.88,51.89,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,24,39,5652,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - Pulaski Rd & 44th St""",Emerging Opportunity,102,1,1.20,60.00,51.21,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,15,26,3672,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""N Sheffield Ave & W Wellington Ave""",Emerging Opportunity,191,1,2.55,29.89,50.70,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,29,48,6876,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Sacramento Blvd & Fulton Ave""",Commuter Station,132,1,1.26,41.51,50.02,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,20,33,4752,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - California Ave & Cortez St""",Emerging Opportunity,105,1,1.42,38.18,49.94,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,26,3780,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Western Ave & Lake St""",Emerging Opportunity,149,1,1.57,25.43,49.83,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,22,37,5364,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Cicero Ave & Roscoe Ave""",Emerging Opportunity,108,1,1.17,42.19,49.76,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,27,3888,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Princeton Ave & Garfield Blvd""",Emerging Opportunity,102,1,1.34,39.38,49.67,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,15,26,3672,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Lincoln Ave & Balmoral Ave""",Commuter Station,181,1,1.31,31.59,49.61,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,27,45,6516,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Loomis St & 89th St""",Commuter Station,124,1,1.04,78.98,49.51,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,19,31,4464,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Long Ave & Belmont Ave""",Emerging Opportunity,125,1,1.56,37.09,49.38,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,19,31,4500,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Grace St & Cicero Ave""",Commuter Station,112,1,1.38,34.36,49.38,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,17,28,4032,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Washtenaw Ave & Ogden Ave""",Emerging Opportunity,195,1,1.70,33.45,49.17,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,29,49,7020,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Maplewood Ave & Peterson Ave""",Emerging Opportunity,167,1,1.43,24.93,49.04,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,25,42,6012,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Rockwell St & Cermak Rd""",Emerging Opportunity,171,1,1.39,26.51,49.02,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,26,43,6156,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Washtenaw Ave & Peterson Ave""",Emerging Opportunity,114,1,1.28,27.74,48.99,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,17,29,4104,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kedzie Ave & Chicago Ave""",Emerging Opportunity,196,1,1.51,32.89,48.93,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,29,49,7056,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""North Boundary Park""",Emerging Opportunity,151,1,1.78,38.82,48.90,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,23,38,5436,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Lavergne Ave & Fullerton Ave""",Emerging Opportunity,156,1,1.31,48.75,48.74,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,23,39,5616,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""California Ave & Touhy Ave""",Emerging Opportunity,119,1,1.49,45.42,48.68,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,30,4284,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Wolcott Ave & Fargo Ave""",Emerging Opportunity,191,1,1.49,41.08,48.56,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,29,48,6876,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Rockwell St & Archer Ave\t""",Emerging Opportunity,117,1,1.60,47.18,48.53,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,29,4212,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""State St & 54th St""",Emerging Opportunity,108,1,1.20,42.69,48.53,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,27,3888,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Eberhart Ave & 61st St""",Emerging Opportunity,133,1,1.45,41.96,48.49,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,20,33,4788,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Richmond St & Lincoln Ave""",Emerging Opportunity,161,1,1.53,29.17,48.37,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,24,40,5796,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - Milwaukee Ave & Diversey Ave""",Emerging Opportunity,106,1,1.22,35.81,48.26,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,16,27,3816,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Archer (Damen) Ave & 37th St""",Emerging Opportunity,135,1,1.36,25.23,48.18,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,20,34,4860,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Sacramento Blvd & Franklin Blvd""",Emerging Opportunity,103,1,1.34,18.63,48.17,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,15,26,3708,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kenneth Ave & Lawrence Ave""",Emerging Opportunity,199,1,1.53,42.16,48.12,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,30,50,7164,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Bosworth Ave & Howard St""",Emerging Opportunity,197,1,1.67,24.59,48.09,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,30,49,7092,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Kilbourn Ave & Diversey Ave""",Emerging Opportunity,146,1,1.45,42.44,48.08,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,22,37,5256,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Fairfield Ave & Pratt Blvd""",Emerging Opportunity,144,1,1.58,37.89,48.03,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,22,36,5184,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Lockwood Ave & Wrightwood Ave""",Emerging Opportunity,121,1,1.26,30.33,47.93,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,30,4356,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Fairfield Ave & Roosevelt Rd""",Emerging Opportunity,115,1,1.42,37.22,47.86,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,17,29,4140,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""California Ave & Winona St""",Emerging Opportunity,179,1,1.34,27.25,47.71,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,27,45,6444,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Karlov Ave & Lawrence Ave""",Emerging Opportunity,184,1,1.46,42.99,47.61,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,28,46,6624,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""MLK Jr Dr & 56th St""",Emerging Opportunity,165,1,1.40,49.55,47.35,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,25,41,5940,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""California Ave & 23rd Pl""",Commuter Station,148,1,1.33,33.11,47.23,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,22,37,5328,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Jeffery Blvd & 71st St""",Emerging Opportunity,110,1,1.45,27.71,47.16,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,17,28,3960,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Public Rack - Woodlawn Ave & 63rd St N""",Emerging Opportunity,149,1,1.43,28.82,47.09,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,22,37,5364,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""St Louis Ave & Foster Ave""",Emerging Opportunity,196,1,1.65,41.88,46.67,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,29,49,7056,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Jeffery Blvd & 67th St""",Commuter Station,142,1,1.46,37.37,46.47,Minimal Investment ($100-500/year),Commuter Benefits + Rush Hour Promotions + Time-Saving Messaging,21,36,5112,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Millard Ave & 26th St""",Emerging Opportunity,113,1,1.26,41.54,46.32,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,17,28,4068,Low Priority (Q3-Q4 2025),5-15% conversion rate target
STATION_ROI_ANALYSIS,"""Washtenaw Ave & Polk St""",Emerging Opportunity,119,1,1.40,44.74,46.26,Minimal Investment ($100-500/year),Community Partnerships + Local Events + Neighborhood Outreach,18,30,4284,Low Priority (Q3-Q4 2025),5-15% conversion rate target
